wafer_id,x,y,hbin,sbin,test_000,test_001,test_002,test_003,test_004,test_005,test_006,test_007,test_008,test_009,test_010,test_011,test_012,test_013,test_014,test_015,test_016,test_017,test_018,test_019
W02,0,3,1,1,47.3641,60.2188,58.9189,63.8872,72.9338,75.6575,81.122,83.7652,91.4784,93.3743,46.7216,54.3756,62.4694,64.4623,74.6566,75.4341,81.2978,82.0122,92.9236,97.6545
W02,1,3,3,3,49.6969,52.3354,60.7302,65.4212,69.0004,79.0308,82.2161,80.0264,91.0093,95.9064,52.8431,58.4743,63.813,72.6327,73.4579,75.3526,88.4374,84.4779,83.1828,90.5127
W02,2,3,2,2,49.7706,56.4972,62.3521,62.1836,72.3236,71.1046,77.0844,87.6731,83.7489,93.3126,51.8775,56.3061,62.9705,66.7434,75.6119,69.0179,82.5532,86.5653,87.617,94.3132
W02,3,3,1,1,51.6273,54.9188,60.4349,67.8206,65.3975,73.7384,84.4102,83.4664,90.3471,93.7699,52.4743,55.9446,60.1214,68.0597,71.506,72.4173,78.7293,85.3527,91.782,92.0705
W02,4,3,1,1,52.937,53.4807,60.3275,61.4653,67.7781,74.4419,83.8428,89.3026,90.1163,93.7996,48.9191,56.4159,59.2423,64.2337,69.0563,73.8939,80.8726,87.7922,85.5091,98.0387
W02,5,3,1,1,50.8836,53.2695,63.5335,63.175,67.6629,69.9777,79.8861,85.6171,88.9482,93.4079,50.6209,56.5134,60.1319,66.6071,73.6108,75.5129,78.288,86.9539,87.727,99.9433
W02,6,3,2,2,53.229,52.138,57.1344,66.2507,69.7654,72.9622,80.9569,86.6896,86.4284,93.4897,45.2557,56.9465,63.4627,62.0445,74.2698,76.4689,82.0651,82.6502,92.5,99.0121
W02,7,3,1,1,47.2026,54.3964,53.8809,61.7601,65.8355,78.478,74.8831,80.9257,95.2213,88.4362,51.1515,57.9444,58.6505,67.6233,71.3848,74.6656,80.2896,84.1396,86.2073,102.6465
W02,8,3,2,2,42.644,55.4509,62.2107,59.9015,68.2849,71.8226,77.8484,86.4394,87.7663,92.9123,46.054,56.1844,57.547,65.5911,70.0309,75.7989,78.2107,92.2071,91.4082,95.6375
W02,9,3,1,1,47.5027,56.2004,63.2228,64.541,76.1272,81.5201,79.9495,82.8825,91.6983,90.5345,49.1049,52.2505,60.0925,70.8642,71.257,72.9821,81.6333,86.3149,98.0209,89.9961
W02,10,3,1,1,54.087,54.8992,61.6953,82.5,66.6472,79.9297,83.1172,82.5492,92.6339,93.1013,51.4278,49.368,61.4653,65.6279,66.8165,74.671,75.9893,90.359,91.5403,91.6477
W02,11,3,1,1,47.5679,54.1455,77.0,82.5,65.7341,73.0199,79.3146,88.0944,110.0,92.1464,45.1549,55.0037,58.659,65.6624,69.4237,74.363,84.9669,85.3295,89.6927,98.5479
W02,12,3,1,1,51.8375,59.8911,56.8488,70.5176,76.209,71.7503,75.5142,87.3387,94.4035,93.3113,51.3837,52.5374,67.6527,61.889,74.5353,93.5,75.5653,87.513,87.5505,94.0629
W02,-11,4,1,1,49.3551,53.774,56.3697,66.7295,74.9179,73.3571,78.9942,87.1855,92.2817,115.5,48.6362,71.5,61.0676,68.5172,70.4532,77.3276,78.381,84.6809,94.9413,91.8479
W02,-10,4,1,1,54.1509,54.1588,64.3362,62.915,70.9971,70.6876,99.0,84.9599,92.0183,115.5,51.0151,53.1047,63.2074,62.3595,74.7502,93.5,84.4093,84.4806,96.5368,93.3362
W02,-9,4,1,1,46.9272,56.5046,61.0222,66.551,70.7759,74.8911,72.1872,86.1835,92.0998,94.9362,52.3397,56.2363,63.7155,61.1717,71.7274,73.6084,78.9376,91.7311,92.3493,92.8522
W02,-8,4,2,2,49.8435,49.5135,57.8547,65.3249,69.7192,74.7131,80.0545,83.6831,94.4288,95.4043,51.2261,59.6673,63.3346,67.0547,69.6851,74.3546,73.6116,87.9129,92.33,98.7055
W02,-7,4,1,1,58.1693,56.6846,53.2395,61.6838,71.7894,75.6586,75.7386,85.0221,87.9739,98.1129,51.8321,55.1406,59.0576,64.8538,75.3041,78.526,74.9084,83.4338,89.4849,93.1644
W02,-6,4,1,1,48.6701,50.6179,59.0259,66.405,67.1029,73.2562,79.757,87.6194,87.6657,99.2226,51.4704,57.1227,62.0613,63.5352,69.4934,78.0231,83.4957,86.2643,90.7388,92.6383
W02,-5,4,3,3,52.4482,52.3766,60.0555,63.9002,69.7986,73.7451,81.6017,82.3149,88.8174,95.8443,53.4279,56.8963,62.1986,62.989,69.6574,71.6349,80.8379,82.6949,90.8901,89.3335
W02,-4,4,2,2,55.4385,53.6777,66.2537,68.0323,70.259,74.8308,76.8749,87.6077,87.4955,96.1239,50.0095,54.4152,53.1666,64.8806,74.9268,72.6924,82.2241,88.0295,88.5216,95.512
W02,-3,4,1,1,47.1291,54.3414,62.2915,59.2822,71.3241,74.7217,78.996,88.8497,94.2785,97.0297,50.1492,55.4459,62.5921,62.5045,73.7228,74.071,81.6242,86.083,90.675,97.8329
W02,-2,4,1,1,47.1291,55.673,61.8129,67.5015,71.2875,75.758,82.188,88.8357,89.8115,93.9031,46.9475,57.8261,59.1063,64.5208,69.388,78.8887,76.3784,84.8635,88.2987,100.8223
W02,-1,4,1,1,47.7397,54.7965,57.1844,61.0767,65.4594,74.1733,77.2316,85.2494,92.2987,90.3471,51.3628,52.7768,62.5194,62.7279,68.3762,73.2767,82.6534,87.3126,85.9105,94.0783
W02,0,4,1,1,46.7896,51.6987,60.279,65.3941,68.4628,72.8143,74.8987,84.3817,95.8173,96.3377,48.821,57.3095,61.5217,63.4034,73.0565,72.7889,79.8353,82.7822,87.8607,95.2879
W02,1,4,1,1,50.0915,53.4261,56.5465,68.734,74.2058,73.6591,81.1404,82.5556,89.6847,103.6893,53.3722,60.1494,53.4775,61.8503,69.1859,72.0781,82.7384,85.2486,89.0928,95.7915
W02,2,4,1,1,50.5864,55.4308,57.5719,63.8904,70.8103,75.9159,74.5951,91.1491,91.826,95.3996,47.5254,53.4631,60.6518,65.3513,72.229,83.328,80.2007,83.7876,89.3687,98.4614
W02,3,4,1,1,45.495,55.5458,62.0928,65.7506,72.8794,73.9972,78.7277,83.5311,85.6955,92.7717,54.9893,59.2828,64.2968,69.5081,70.3644,74.9104,77.5443,83.4985,90.5865,96.1745
W02,4,4,1,1,55.841,55.7157,62.5718,67.0263,69.1555,77.4687,80.1409,78.9944,87.2595,91.9604,52.7282,53.5645,59.4049,64.2629,66.8969,73.0103,83.0406,88.2493,90.612,92.7076
W02,5,4,1,1,50.3831,57.0916,59.7942,62.6944,65.2045,78.7235,82.7798,84.9473,90.0326,96.323,48.5296,54.1309,61.488,67.4763,70.2062,76.6288,78.5156,84.4111,90.0942,100.8216
W02,6,4,1,1,53.3523,55.2514,59.9548,64.7825,71.1092,75.346,80.23,87.3515,89.6764,87.5637,53.5556,59.6038,60.7673,62.2968,76.1286,74.8293,76.6373,84.4712,89.5644,92.5651
W02,7,4,2,2,50.6571,55.997,62.5396,61.5904,72.5776,70.8802,84.3331,83.7773,86.141,98.1811,49.0252,53.8667,59.2455,69.2098,70.1192,72.5746,75.1585,89.3029,85.5407,95.3477
W02,8,4,1,1,59.1292,56.3918,58.3898,64.2837,66.5859,78.0626,82.2367,83.3909,90.7602,94.4474,46.5495,52.348,63.1117,66.59,75.1592,73.4444,81.2934,85.7059,92.6757,89.6643
W02,9,4,1,1,48.4917,61.947,64.3441,65.4065,70.3446,73.548,74.35,80.9692,88.2111,95.6535,54.4201,53.3482,60.0884,67.1979,74.8701,77.7377,79.2413,85.5865,92.6272,94.3632
W02,10,4,1,1,49.0048,71.5,57.401,65.2684,71.3118,93.5,80.0088,80.1047,90.2605,92.8819,49.4349,54.5053,56.779,66.4809,68.3402,72.0434,84.9568,83.0986,110.0,96.6149
W02,11,4,1,1,53.8846,56.3255,77.0,82.5,74.2717,80.1961,79.0924,87.3223,83.3858,95.2269,48.5332,71.5,77.0,67.4014,88.0,65.2631,80.3266,82.503,90.3447,94.9892
W02,-11,5,1,1,66.0,54.5988,61.4508,64.5398,88.0,74.7323,99.0,86.3448,88.3851,99.5148,51.5677,53.4812,60.4847,62.5768,62.9636,74.1301,81.7789,84.3551,93.0609,92.3266
W02,-10,5,1,1,48.7419,52.9163,59.0875,69.5271,88.0,93.5,81.2345,79.1112,92.1574,96.6627,52.2098,53.9984,57.6745,64.7904,67.7962,93.5,81.6513,84.8718,90.7182,97.0474
W02,-9,5,1,1,48.0968,52.5083,60.6729,63.0103,72.5077,93.5,89.6165,82.9792,95.0266,95.8711,66.0,56.4767,77.0,67.5545,68.224,75.2928,79.8435,88.4906,110.0,97.3788
W02,-8,5,2,2,50.512,56.6375,65.9782,64.2516,67.5418,72.617,86.0257,88.6629,88.9116,97.1095,55.9208,58.4036,52.5094,68.2218,73.5452,79.1661,81.7853,86.5059,89.391,94.7903
W02,-7,5,1,1,51.1158,56.6969,62.9847,63.2635,72.1082,74.5478,79.1365,86.6501,86.1114,93.7008,46.4862,49.1253,58.9076,65.5376,68.0015,72.5605,79.0407,85.8115,88.9286,98.3788
W02,-6,5,1,1,50.8961,57.2282,62.5034,61.8893,65.9168,79.5416,79.0968,85.9159,92.5924,96.2978,50.2476,50.8774,56.2259,64.2486,68.3405,77.9321,79.7212,84.1421,89.5953,91.8698
W02,-5,5,1,1,50.9533,52.9313,61.0436,66.6211,74.0623,74.2523,83.9143,88.203,90.2553,97.471,46.2076,62.2804,58.8077,62.4051,72.5446,78.1091,82.4657,88.7135,90.5778,93.7534
W02,-4,5,1,1,54.1406,55.9359,56.5341,67.5745,68.0767,74.2274,83.2303,87.8824,89.1071,93.1069,49.771,59.4557,60.2802,63.5392,73.6652,76.0846,75.9836,85.6977,89.8119,96.2574
W02,-3,5,1,1,52.2485,53.2082,62.4279,69.2876,71.9606,73.664,85.5477,85.5185,93.6852,92.5973,44.9353,58.1481,58.2085,60.0112,68.983,71.2734,79.3343,85.3045,91.0094,93.2395
W02,-2,5,1,1,50.8562,56.81,57.3564,59.9447,61.0155,75.5114,78.1321,90.5427,86.9621,96.1752,49.0909,58.4976,54.3011,64.2732,69.2741,75.686,84.4441,85.1764,88.0156,91.6218
W02,-1,5,2,2,49.9016,55.7771,60.8619,68.6183,72.4759,71.9105,81.8594,82.0214,90.0017,93.0587,43.6575,52.8199,60.3526,72.7304,73.7989,71.0332,76.1259,81.4017,91.5469,93.3238
W02,0,5,2,2,47.6085,54.3718,57.1269,61.0774,68.0156,73.1669,79.1788,92.9114,88.7494,94.1043,52.9749,53.9424,59.899,70.2331,71.6005,74.3356,78.4989,80.8344,88.2095,94.6197
W02,1,5,1,1,46.4736,53.5193,57.6119,64.6696,68.7713,76.4272,80.5203,85.7195,88.7143,94.5166,48.2665,59.0231,58.652,66.1305,71.5221,77.4397,81.3749,81.3239,90.2662,102.2185
W02,2,5,1,1,52.7543,61.1898,54.7826,63.8586,67.3993,78.5242,82.2505,82.7644,90.0805,93.4921,54.7209,57.4359,60.6386,68.3248,69.1983,76.918,80.3611,82.3975,90.9241,97.8249
W02,3,5,1,1,53.5409,49.6424,59.8089,65.1422,72.7084,75.6309,79.3121,83.3067,88.1562,98.3446,46.6985,51.1165,58.8489,62.1195,75.6416,74.1988,77.1652,86.2992,79.4207,100.6319
W02,4,5,1,1,46.3542,54.7762,60.1307,62.444,66.774,75.1926,79.3386,85.4738,92.9499,90.0341,46.9981,49.4205,65.3365,60.326,71.8657,75.5342,84.0108,86.5224,87.3114,93.114
W02,5,5,1,1,50.428,54.1416,61.4851,64.597,71.7511,68.2761,78.2054,81.0458,90.0358,94.5506,48.0525,57.5888,62.2575,66.3982,69.6483,76.8203,78.2982,85.1203,92.7449,98.348
W02,6,5,1,1,54.7123,55.6983,52.5287,66.8433,73.1037,74.9358,75.6431,85.3612,84.6362,91.7995,43.445,55.4337,57.2528,60.5488,68.7953,76.0313,83.5696,83.1558,88.4216,98.6437
W02,7,5,1,1,45.8361,54.218,59.3487,71.8403,75.5663,77.2606,78.7494,87.5336,89.9161,99.1338,48.8896,53.6175,61.1219,65.1607,65.6474,72.4531,80.4932,79.4678,87.8705,97.4532
W02,8,5,1,1,45.7702,56.7947,62.4403,64.7514,73.2656,70.7729,86.6732,86.3745,86.8093,99.7586,51.2046,62.5031,57.6943,67.2638,72.2702,74.9575,78.819,84.1741,92.2453,92.9053
W02,9,5,1,1,46.6956,56.1453,57.4542,68.8607,67.8172,76.4536,79.2931,83.8648,91.8283,94.6737,50.2399,55.8145,63.3798,63.8456,67.3733,76.0826,81.1964,86.8152,110.0,99.1166
W02,10,5,1,1,49.5227,52.7365,77.0,65.2609,72.2822,69.1081,82.1489,83.9367,88.5918,91.7879,45.2727,71.5,55.7311,65.9767,88.0,66.551,82.1981,81.1799,110.0,93.5656
W02,11,5,1,1,66.0,50.9582,77.0,69.7776,73.747,75.8479,71.8743,81.0912,91.2758,92.9256,52.162,50.9473,60.1863,64.8318,69.1069,75.1045,77.2403,84.2582,93.7604,94.103
W02,-11,6,1,1,53.1332,71.5,56.7862,60.9857,70.1644,74.2328,81.4029,104.5,87.4752,115.5,51.5285,49.3571,64.4865,82.5,72.6411,93.5,99.0,91.3299,84.8774,98.4999
W02,-10,6,3,3,66.0,47.7549,56.7619,61.3619,69.9453,77.0019,82.0761,77.8176,92.757,96.6063,42.3738,50.3391,62.5372,69.1998,88.0,74.9488,82.7214,85.2734,92.3146,101.7515
W02,-9,6,2,2,54.6896,50.3156,56.3455,63.8743,88.0,74.2054,76.1501,81.8427,88.8727,115.5,47.1504,52.2557,57.8179,67.0277,70.2111,77.8189,79.5662,81.66,110.0,97.5173
W02,-8,6,2,2,47.8717,52.1384,60.0489,63.3482,70.986,76.7967,81.4529,91.5581,86.0627,97.6263,50.6596,59.8134,61.2171,62.6778,65.7761,70.6738,82.2803,82.4384,84.0128,94.121
W02,-7,6,1,1,48.8286,51.642,52.3648,64.9509,69.0719,73.7869,79.1805,84.9203,84.5723,95.4222,50.1553,52.6332,62.0139,62.6031,72.3376,78.3676,76.8379,84.5867,89.5775,93.2327
W02,-6,6,1,1,53.595,51.4476,58.6632,63.7569,71.1351,74.8498,78.1238,85.8723,92.4073,94.8752,52.354,53.3736,62.2772,69.0725,72.3992,81.1092,81.1846,89.2125,88.6802,96.3544
W02,-5,6,2,2,48.3037,55.5526,58.8746,64.5688,73.1102,72.5321,77.4315,90.1511,92.2815,95.4195,50.6968,47.3139,57.9552,65.4839,68.7892,78.7606,82.8134,82.5337,86.7879,96.8005
W02,-4,6,1,1,56.5406,55.0954,59.6634,62.5966,71.1132,73.8661,79.0732,86.551,84.1973,91.8099,44.6233,52.7878,53.0514,65.9673,69.9447,74.7412,84.4264,85.8319,93.6844,92.2572
W02,-3,6,1,1,47.9291,52.9474,57.6628,63.6536,71.7453,72.1484,78.2098,82.8438,88.8872,94.5892,48.9817,50.3543,57.7766,70.0237,65.6179,73.5395,79.4777,83.9156,92.1288,95.9459
W02,-2,6,1,1,54.8614,57.6461,64.5019,63.3705,76.2142,72.6248,76.1378,87.0571,92.2334,95.9233,45.0436,46.6753,64.335,63.19,67.0134,78.0685,81.9295,88.5417,90.4962,98.8894
W02,-1,6,1,1,46.4191,51.0438,59.5633,67.0543,67.5814,71.0236,82.2936,91.6411,91.8945,94.4944,52.562,52.8291,58.4429,64.6505,67.2986,69.3958,73.6266,79.2535,92.0758,92.0453
W02,0,6,1,1,52.8098,53.9399,65.1881,65.8078,61.3667,73.2222,80.4684,86.2542,88.6187,98.4189,47.0281,55.9505,59.0819,61.2268,74.9061,79.2887,81.3891,85.1718,86.5633,102.9871
W02,1,6,1,1,51.077,55.6651,64.3212,67.371,71.7578,73.2642,80.1766,83.4642,95.4498,99.2381,45.1892,52.7289,56.4539,62.1899,67.4791,75.9568,76.1907,83.0906,92.9125,98.1952
W02,2,6,1,1,51.9024,53.9335,59.7085,68.2621,75.4809,76.6621,87.7558,87.6435,88.7656,99.9852,46.2082,51.8189,59.8308,67.688,72.5264,75.6885,78.9417,83.6572,88.9036,100.4442
W02,3,6,2,2,50.0313,51.8033,61.9521,63.5653,71.0352,67.0449,83.9392,87.429,91.0471,92.2818,49.0819,52.1973,58.5523,64.7972,69.7103,73.9847,79.9752,85.2132,91.2043,95.039
W02,4,6,1,1,55.0047,56.7026,59.0931,61.3668,65.5997,70.5699,74.4906,84.3348,88.2919,95.1189,50.5206,48.502,60.9028,67.5925,72.7985,79.6264,82.011,86.0628,88.3165,92.7139
W02,5,6,1,1,49.9995,53.9803,61.3685,65.1933,71.4359,71.9132,80.0513,83.7205,91.0521,89.7357,48.861,54.873,57.7945,64.1111,70.9982,72.1396,81.8694,86.7177,91.4289,96.3315
W02,6,6,1,1,52.8355,56.6323,59.8824,65.1208,71.2997,72.1345,82.5177,83.2245,84.7028,98.3374,45.8685,58.2157,56.9908,64.6958,74.5616,74.917,83.3548,88.9194,89.6883,95.1126
W02,7,6,1,1,48.0019,56.8847,59.7462,72.2273,70.0621,75.4624,78.2564,84.0632,87.8483,90.4119,45.2789,56.9069,60.5675,61.6284,72.3893,79.9727,80.9092,85.2074,88.9225,93.6947
W02,8,6,1,1,48.6764,58.155,60.2186,63.5228,66.2741,76.7001,73.9955,86.6703,92.3224,96.9688,48.3556,61.0045,56.5256,64.563,73.0138,73.7473,82.1897,79.755,87.1318,94.2973
W02,9,6,1,1,46.8831,54.9045,61.4712,66.0259,88.0,74.5734,76.4307,90.6376,95.1746,96.9281,48.7645,56.1309,62.8112,63.33,65.9892,68.0559,99.0,85.5768,91.6711,93.948
W02,10,6,1,1,45.7298,52.6193,62.05,66.4762,71.3695,75.6931,79.1356,81.5127,85.0452,94.6718,50.3244,54.9572,53.2688,65.229,67.8883,73.6759,78.8079,82.2003,89.6257,95.8265
W02,11,6,1,1,53.8518,57.0615,61.7231,62.0131,73.2095,75.2351,77.8125,84.741,95.752,96.4879,66.0,60.7438,56.8734,69.6698,69.6113,72.0807,85.4977,85.3337,88.3409,115.5
W02,-10,7,1,1,66.0,52.6921,77.0,82.5,66.5898,78.3319,81.252,83.2656,87.9571,93.0722,66.0,58.6173,60.7451,68.3331,69.4176,73.1866,82.2482,83.0884,86.9865,93.3713
W02,-9,7,1,1,46.9461,55.1175,53.1009,60.9445,88.0,74.7803,73.8413,85.2512,110.0,100.989,46.9458,50.1711,57.8468,64.8019,71.7295,79.2123,76.6222,85.162,90.6408,89.9075
W02,-8,7,1,1,51.5018,56.2523,77.0,60.5103,67.3672,75.7604,80.2321,87.4824,85.5138,94.711,46.0052,58.326,60.3805,68.4458,67.1052,75.7678,80.3618,86.1705,89.2374,115.5
W02,-7,7,3,3,48.8576,56.3391,55.2228,58.054,73.669,74.9802,83.4406,88.003,88.4348,95.5391,49.5138,57.0993,59.8138,65.5873,67.1754,79.1258,79.1976,87.4543,88.7707,95.7273
W02,-6,7,1,1,46.9735,53.3431,62.9918,68.7979,69.9633,76.1849,77.6119,79.403,87.3689,94.8073,48.4484,62.3673,62.627,69.3294,73.1018,77.0253,80.1496,82.673,96.3123,97.2082
W02,-5,7,1,1,49.6921,54.8363,58.6001,67.4461,68.0436,73.9392,80.1684,82.6592,89.5987,93.0754,49.4009,53.9203,61.8645,67.1684,69.4246,68.8328,78.8636,81.7078,89.6888,95.6723
W02,-4,7,1,1,52.087,59.3331,60.4436,59.8075,65.9631,70.5804,80.8109,89.2981,87.9345,100.282,50.4318,54.6656,64.7996,58.1297,74.4463,74.1127,73.9281,88.1738,86.9004,97.8379
W02,-3,7,2,2,46.0075,54.0184,61.7914,62.4198,74.1823,71.4886,82.3384,85.1048,91.6283,97.2519,56.2242,54.3276,59.8186,66.4623,65.5087,70.8408,81.4335,80.8805,88.7665,97.4918
W02,-2,7,1,1,49.7052,56.2035,60.932,65.0601,73.6291,77.9899,79.963,89.0024,91.6637,94.0862,56.3238,55.9351,60.1372,62.0932,73.4141,75.9517,81.9187,90.1423,90.3332,94.5547
W02,-1,7,1,1,51.4957,58.0356,61.9215,64.087,72.7822,76.8738,78.9406,85.24,90.7964,98.1933,48.7668,58.4075,63.1528,58.2625,69.2586,78.3243,78.239,82.9278,90.778,95.5664
W02,0,7,1,1,54.8224,55.3726,64.176,64.1742,71.4999,74.559,85.8824,84.7588,88.7031,92.4341,52.3181,53.1739,65.535,64.3236,74.3739,76.9127,82.4269,85.1444,88.912,96.6619
W02,1,7,1,1,51.2573,55.2982,58.4999,65.3807,70.9539,74.9185,83.7839,87.8394,90.494,97.2068,52.3825,49.3502,56.5009,64.9919,73.684,80.2675,78.7834,84.828,91.1046,91.5633
W02,2,7,1,1,45.3475,54.5587,60.2018,65.4504,68.6337,75.2388,78.1985,80.0896,88.2088,99.1446,53.2422,58.001,61.7212,62.0547,71.5683,77.4115,82.1886,81.1054,87.427,92.3849
W02,3,7,1,1,51.1938,58.2848,63.259,64.5907,66.0987,73.4106,82.4252,85.2473,87.363,94.0791,51.3871,57.8913,66.6626,70.2226,68.9716,73.2002,83.4914,83.6826,92.1545,91.8437
W02,4,7,1,1,50.8537,61.8198,62.8643,67.1588,71.3518,75.3076,80.7122,88.0587,89.3377,92.4404,47.6373,57.3895,62.1349,69.8978,71.4677,75.1328,79.8614,83.3036,88.6796,93.9573
W02,5,7,2,2,48.7614,59.2591,61.0881,62.3249,71.4598,73.5086,81.7048,82.0524,90.1825,95.1616,48.5516,55.2783,60.5967,64.5464,69.2519,75.2945,80.3215,83.6684,88.6853,98.8681
W02,6,7,1,1,48.5633,57.9782,60.2721,58.2062,71.1285,76.4231,81.1899,86.0955,87.8843,94.3708,46.8537,57.2284,60.3601,64.8293,72.7035,72.908,80.3565,88.1847,91.1166,95.957
W02,7,7,1,1,51.5838,54.9787,58.5601,61.8906,69.458,75.6568,78.1892,87.5594,86.9645,94.2329,45.155,58.5143,62.8827,68.1617,72.348,71.7049,82.8733,84.0649,94.0053,94.0109
W02,8,7,1,1,52.7988,55.4287,58.8299,82.5,66.7122,93.5,76.4623,85.0878,86.3445,96.5077,49.8871,59.129,77.0,64.0606,61.6851,76.9762,80.6366,82.299,86.1107,93.7486
W02,9,7,1,1,66.0,71.5,60.0671,82.5,88.0,79.7132,78.8866,89.7526,91.6198,115.5,51.8405,49.4239,60.9887,71.7074,68.9993,93.5,99.0,85.1585,91.5458,93.516
W02,10,7,1,1,51.5974,52.5211,60.2065,64.68,70.862,76.4067,76.8623,77.5852,110.0,115.5,53.0056,55.2313,62.8399,66.4033,66.3546,68.9945,79.774,86.5272,88.5294,99.3652
W02,-9,8,1,1,45.1561,71.5,77.0,61.2791,67.4437,70.2913,80.4392,82.9893,87.8313,97.5544,46.0058,52.8065,62.0532,82.5,73.818,79.2629,80.8817,81.9087,88.6022,97.1917
W02,-8,8,2,2,54.7388,56.1365,77.0,65.7828,69.6696,70.5621,99.0,85.3577,91.3281,95.3289,53.3435,71.5,56.7502,68.5693,70.0392,74.0529,99.0,83.5827,89.5841,115.5
W02,-7,8,3,3,51.2493,50.2909,61.2583,65.0673,73.502,80.2889,83.3175,83.2586,90.6374,88.8133,47.5495,52.6732,63.0035,67.4279,71.7056,77.94,78.0254,78.67,92.7053,93.7084
W02,-6,8,1,1,54.094,54.8509,55.9755,68.6423,69.0229,82.2773,77.3433,84.6836,87.432,92.089,49.7413,57.3774,58.461,65.5547,72.6116,77.3262,80.1933,85.9362,91.6416,97.2299
W02,-5,8,1,1,51.1302,52.3726,60.2291,70.4084,72.4034,71.739,74.0826,82.7088,93.5448,91.4962,47.0194,51.8506,60.8064,67.3456,72.1236,79.9951,77.9764,83.617,92.7861,98.0173
W02,-4,8,3,3,49.4465,52.8824,56.9515,64.5073,68.532,78.1477,77.4169,80.7034,86.1726,97.0326,49.4491,53.3338,63.9873,72.9733,69.3191,77.9925,77.6372,90.552,92.7286,93.6265
W02,-3,8,1,1,46.1261,53.2675,65.5551,63.2013,65.8551,75.3643,75.4536,78.2299,86.981,98.2868,49.2259,53.4276,63.0028,67.76,75.8243,76.5616,80.0844,80.8749,93.5334,98.894
W02,-2,8,1,1,46.8951,52.0163,62.6698,67.3259,63.9068,78.7594,75.6113,87.5742,84.5422,94.4247,47.4385,57.9322,57.5715,61.6544,67.0946,72.8918,74.3451,87.0308,92.8506,93.9921
W02,-1,8,1,1,50.4774,55.8618,56.62,65.0416,68.7281,73.7023,83.6049,84.78,92.8397,92.9216,49.8549,58.8044,62.4413,65.351,66.239,74.8986,80.2333,83.3137,89.7764,96.3686
W02,0,8,1,1,47.9745,54.7925,56.1916,64.5982,66.1495,81.4741,80.4226,76.291,93.3013,91.9457,46.8608,51.9471,60.9218,60.3698,70.5417,71.8193,80.956,85.984,91.9034,96.1508
W02,1,8,2,2,47.4165,50.1261,60.678,64.3958,68.8799,72.6434,77.3094,90.7042,95.7891,96.1069,52.7311,60.4227,59.8141,68.5625,74.7285,73.2982,81.9307,83.2891,85.5191,97.1152
W02,2,8,1,1,51.0667,58.2443,63.0166,61.5897,71.4772,73.8058,78.2868,84.971,91.6909,91.8123,50.2681,54.8587,55.5485,63.5646,71.2961,73.0262,81.7319,84.8043,88.208,97.9398
W02,3,8,1,1,58.0054,59.4356,60.0713,66.4283,67.8991,77.8118,78.447,83.4176,93.1606,96.2954,45.0884,57.4322,59.5599,63.3128,67.4855,76.4103,80.0076,84.1294,92.6103,95.8716
W02,4,8,1,1,50.6608,56.9905,57.0559,72.2186,70.8675,74.9894,77.538,87.9998,87.2144,95.9254,48.922,54.0268,62.0698,66.703,73.1995,76.5036,79.2007,79.4514,90.1628,99.8067
W02,5,8,2,2,57.4669,51.5387,59.7212,71.6675,70.2609,76.3459,82.3898,85.5772,86.1205,93.9226,44.9921,57.667,56.8292,61.4526,67.9738,77.8823,82.9464,85.0307,88.8063,97.7667
W02,6,8,2,2,45.0104,59.6407,60.1759,68.0315,69.4885,74.5441,82.22,85.5274,86.3515,100.442,52.2835,55.9389,57.1587,61.4764,68.6927,71.0514,85.589,86.8416,89.8804,92.5699
W02,7,8,1,1,49.8424,59.0282,77.0,64.7388,67.741,72.9566,84.4989,88.1445,110.0,115.5,49.7142,58.4624,54.1033,63.7182,88.0,93.5,79.4194,84.4062,110.0,94.9275
W02,8,8,1,1,54.1078,54.1356,77.0,66.1497,88.0,76.2488,82.1481,88.0599,90.7903,93.6933,46.4634,54.4498,55.2583,64.7999,72.07,73.2707,83.4844,86.8754,110.0,93.899
W02,9,8,2,2,52.154,53.7802,61.3549,82.5,74.5521,75.294,81.9001,82.7893,91.5442,95.553,52.7042,71.5,57.6507,82.5,67.4896,74.5589,99.0,84.6383,93.7991,91.7602
W02,-8,9,1,1,45.9106,52.2207,52.6982,62.9722,68.9591,76.1483,85.9078,89.8161,87.6485,102.9693,48.4254,52.9971,61.8518,59.7726,70.6261,69.9376,99.0,81.4074,110.0,93.4581
W02,-7,9,1,1,51.188,71.5,55.251,60.1245,68.3752,74.8172,83.3432,83.3855,92.7138,92.453,66.0,71.5,58.9936,60.9137,69.9677,74.6529,77.5006,104.5,90.6237,97.3324
W02,-6,9,1,1,51.1704,56.6779,56.4343,82.5,64.3078,76.4824,85.054,104.5,94.0001,95.0044,50.7322,53.8668,59.3942,61.9293,72.4113,93.5,78.3269,90.856,92.9912,92.7793
W02,-5,9,2,2,66.0,54.4059,58.9192,68.1318,70.4323,74.5638,81.6893,85.4707,93.5341,96.0394,66.0,71.5,56.0053,61.4518,67.8809,70.4748,76.931,104.5,110.0,98.4755
W02,-4,9,1,1,55.7909,59.1305,62.7797,60.7926,69.1911,76.0686,81.4641,78.6208,84.9117,93.539,50.8041,56.2113,57.3501,62.1007,70.3743,74.6705,80.7667,87.8018,87.6818,98.2162
